query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR10677848.1521865	20149	0	20062	-	OY482665.1	61892324	48558	68577	17950	20090	60	17950
ERR10677848.1798028	19890	389	19886	+	OY482664.1	65380999	65336438	65356415	17927	20265	60	17927
ERR10677848.1901492	18091	30	18088	+	OY482665.1	61892324	61851951	61870014	17889	18067	60	17889
ERR10677848.1518944	19303	6	19289	-	OY482664.1	65380999	65345508	65364951	17885	19716	60	17885
ERR10677848.2013385	19907	3	19903	-	OY482667.1	38591505	21433	41883	17833	20508	60	17833
ERR10677848.1310609	18547	4	18535	+	OY482667.1	38591505	38553857	38572357	17826	18541	60	17826
ERR10677848.704246	18087	3	18084	-	OY482666.1	50647002	50599172	50617247	17824	18093	60	17824
ERR10677848.1637749	18354	6	18352	-	OY482668.1	30660526	38002	56381	17807	18384	60	17807
ERR10677848.692383	19695	6	19689	+	OY482666.1	50647002	50620726	50640378	17796	19724	60	17796
ERR10677848.1491727	19137	6	19128	+	OY482666.1	50647002	50612678	50631810	17786	19170	60	17786
ERR10677848.551792	18367	8	18364	+	OY482664.1	65380999	65342721	65361064	17765	18363	60	17765
ERR10677848.75799	17873	9	17866	-	OY482666.1	50647002	50592723	50610580	17762	17858	60	17762
ERR10677848.1222049	19171	3	19164	+	OY482664.1	65380999	24101	42091	17705	19187	60	17705
ERR10677848.1786411	18408	6	18402	+	OY482666.1	50647002	17372	35770	17670	18398	60	17670
ERR10677848.558734	18515	4	18498	+	OY482664.1	65380999	65357836	65376330	17666	18525	60	17666
ERR10677848.611642	18226	3	18222	-	OY482667.1	38591505	38547058	38565248	17608	18287	60	17608
ERR10677848.312928	18046	0	18041	-	OY482667.1	38591505	38539723	38557668	17572	18071	60	17572
ERR10677848.949911	18106	1	18099	+	OY482667.1	38591505	38553284	38571436	17530	18177	60	17530
ERR10677848.770325	20140	3	20133	-	OY482667.1	38591505	38561338	38580557	17529	20179	60	17529
ERR10677848.1220388	18796	1	18789	-	OY482666.1	50647002	49272	68071	17500	18829	60	17500
ERR10677848.257233	18206	6	18198	-	OY482666.1	50647002	50606368	50625044	17494	18724	60	17494
ERR10677848.939304	18163	6	18162	-	OY482666.1	50647002	50605650	50623827	17460	18219	60	17460
ERR10677848.2170095	18117	9	18110	-	OY482666.1	50647002	17340	35439	17328	18105	60	17328
ERR10677848.977935	21523	4	21281	-	OY482664.1	65380999	4881	25823	17305	21290	60	17305
ERR10677848.605130	19436	6	19434	-	OY482664.1	65380999	18966	37236	17304	19482	60	17304
ERR10677848.1732938	20079	9	20073	-	OY482668.1	30660526	27340	46967	17279	20175	60	17279
ERR10677848.475384	18697	10	18695	-	OY482664.1	65380999	65347762	65366597	17261	19115	60	17261
ERR10677848.1071406	19714	189	19654	-	OY482665.1	61892324	29723	49189	17256	19474	60	17256
ERR10677848.1405245	19674	28	19665	-	OY482665.1	61892324	40576	60218	17170	19660	60	17170
ERR10677848.1605500	18128	8	18126	-	OY482668.1	30660526	43502	61557	17165	18215	60	17165
ERR10677848.1427860	20061	7	20059	-	OY482665.1	61892324	61823779	61843168	17148	20427	60	17148
ERR10677848.684347	20344	9	20328	-	OY482665.1	61892324	61833684	61852972	17137	20351	60	17137
ERR10677848.1548497	18065	4	18061	-	OY482668.1	30660526	39299	56981	17123	18168	60	17123
ERR10677848.907306	17401	3	17392	+	OY482667.1	38591505	38543869	38561258	17119	17392	60	17119
ERR10677848.874573	20518	52	18343	-	OY482664.1	65380999	65336438	65355433	17118	19051	60	17118
ERR10677848.317149	17329	6	17321	-	OY482664.1	65380999	38559	55874	17042	17316	60	17042
ERR10677848.1972265	17608	4	17603	-	OY482664.1	65380999	65354897	65372486	17025	17606	60	17025
ERR10677848.1535105	17582	4	17573	-	OY482666.1	50647002	50579737	50597310	17014	17608	60	17014
ERR10677848.1538748	18846	7	18842	-	OY482667.1	38591505	22211	41028	16967	18897	60	16967
ERR10677848.724876	20084	60	20083	+	OY482666.1	50647002	4580	24601	16942	20032	60	16942
ERR10677848.1150563	21415	6	21398	-	OY482668.1	30660526	30630610	30651944	16862	21450	60	16862
ERR10677848.1542355	17977	8	17976	-	OY482665.1	61892324	61874454	61891677	16776	17971	60	16776
ERR10677848.581376	17081	0	17078	+	OY482666.1	50647002	27381	44504	16726	17142	60	16726
ERR10677848.599324	17360	22	17359	+	OY482667.1	38591505	38554680	38572040	16675	17373	60	16675
ERR10677848.1490915	17461	1	17452	-	OY482666.1	50647002	47708	65160	16654	17453	60	16654
ERR10677848.2100134	17080	8	17071	-	OY482667.1	38591505	38541336	38558313	16641	17091	60	16641
ERR10677848.906322	17402	7	17400	-	OY482667.1	38591505	38546325	38563662	16621	17453	60	16621
ERR10677848.1813455	16870	5	16870	-	OY482668.1	30660526	40800	57663	16588	16866	60	16588
ERR10677848.509272	17166	9	17163	+	OY482664.1	65380999	32652	49773	16578	17169	60	16578
ERR10677848.2201331	16725	8	16724	+	OY482665.1	61892324	61861103	61877819	16567	16725	60	16567
ERR10677848.1188499	19195	9	19191	-	OY482664.1	65380999	65324282	65343467	16488	19203	60	16488
ERR10677848.251967	16572	5	16566	-	OY482665.1	61892324	61864720	61881283	16486	16563	60	16486
ERR10677848.709717	16775	5	16768	-	OY482666.1	50647002	36713	53477	16471	16770	60	16471
ERR10677848.772539	16806	9	16804	-	OY482666.1	50647002	39961	56763	16461	16808	60	16461
ERR10677848.1998380	16825	2	16820	-	OY482666.1	50647002	39203	56005	16457	16827	60	16457
ERR10677848.1719688	18810	8	18801	-	OY482667.1	38591505	35477	54727	16457	19446	60	16457
ERR10677848.2101734	18638	4	18638	+	OY482668.1	30660526	28125	46397	16421	18753	60	16421
ERR10677848.1806804	17655	3	17649	-	OY482666.1	50647002	50586195	50603915	16397	17763	60	16397
ERR10677848.336803	17744	4	17743	-	OY482664.1	65380999	65346740	65364642	16395	18175	60	16395
ERR10677848.489773	20038	4	20031	+	OY482666.1	50647002	19570	37364	16364	20792	60	16364
ERR10677848.558669	17371	6	16640	+	OY482665.1	61892324	61875686	61892322	16334	16637	60	16334
ERR10677848.372699	18998	2	18951	-	OY482664.1	65380999	65343341	65362287	16299	19372	60	16299
ERR10677848.197036	17829	7	17820	-	OY482668.1	30660526	24641	42122	16283	17877	60	16283
ERR10677848.1302523	17564	6	17558	+	OY482668.1	30660526	22071	39637	16282	17577	60	16282
ERR10677848.2240205	20449	90	20446	+	OY482664.1	65380999	4384	24749	16277	20371	60	16277
ERR10677848.1944153	17298	6	17276	+	OY482666.1	50647002	50625696	50642926	16259	17275	60	16259
ERR10677848.2204759	18738	6	18730	-	OY482668.1	30660526	30622041	30640750	16258	18797	60	16258
ERR10677848.2236549	17898	5	17244	-	OY482667.1	38591505	38537382	38554392	16233	17265	60	16233
ERR10677848.778986	17080	9	17074	+	OY482666.1	50647002	50612967	50630034	16225	17067	60	16225
ERR10677848.336606	16638	7	16632	-	OY482665.1	61892324	61845455	61862095	16218	16653	60	16218
ERR10677848.953256	17334	2	17329	-	OY482666.1	50647002	50620741	50638083	16178	17343	60	16178
ERR10677848.1931367	16388	0	16383	-	OY482666.1	50647002	24930	41315	16156	16414	60	16156
ERR10677848.118633	16485	8	16485	+	OY482666.1	50647002	50605101	50621574	16155	16485	60	16155
ERR10677848.2186577	19666	18	19666	+	OY482665.1	61892324	21301	40937	16092	19650	60	16092
ERR10677848.2261931	18041	4	18034	-	OY482665.1	61892324	61845059	61862891	16091	18121	60	16091
ERR10677848.236915	17311	8	17295	-	OY482667.1	38591505	2531	19714	16040	17300	60	16040
ERR10677848.1727996	16531	2	16522	+	OY482666.1	50647002	50600746	50617289	16040	16562	60	16040
ERR10677848.1226569	18139	3	18138	-	OY482667.1	38591505	38556812	38573923	16030	18221	60	16030
ERR10677848.1369288	16443	6	16434	+	OY482664.1	65380999	65344090	65360524	15968	16435	60	15968
ERR10677848.760662	16879	4	16879	+	OY482667.1	38591505	25054	41922	15962	16876	60	15962
ERR10677848.439379	16753	5	16746	-	OY482665.1	61892324	61856890	61873638	15953	16793	60	15953
ERR10677848.1048359	16300	2	16291	+	OY482667.1	38591505	17517	33824	15949	16315	60	15949
ERR10677848.1841056	17203	8	17203	+	OY482664.1	65380999	65355489	65372691	15923	17239	60	15923
ERR10677848.1193542	16334	0	16332	+	OY482666.1	50647002	23497	39840	15904	16381	60	15904
ERR10677848.2279998	16648	6	16642	-	OY482666.1	50647002	50612157	50628797	15902	16645	60	15902
ERR10677848.1282085	24597	3	21940	+	OY482667.1	38591505	38567916	38589822	15883	21986	60	15883
ERR10677848.1652156	17721	0	17716	-	OY482664.1	65380999	65311451	65349302	15854	37949	60	15854
ERR10677848.2041676	16106	7	16097	-	OY482667.1	38591505	38545805	38561890	15815	16093	60	15815
ERR10677848.1375544	16288	0	16286	+	OY482667.1	38591505	38551839	38568122	15808	16288	60	15808
ERR10677848.437572	17944	4	17940	+	OY482664.1	65380999	10839	28747	15797	17937	60	15797
ERR10677848.185926	18107	6	18105	+	OY482668.1	30660526	14182	31624	15779	18141	60	15779
ERR10677848.20931	16645	4	16640	-	OY482665.1	61892324	61864947	61881610	15741	16679	60	15741
ERR10677848.39703	20552	3	20545	+	OY482668.1	30660526	30613535	30634085	15735	20552	60	15735
ERR10677848.601588	16814	9	16810	-	OY482667.1	38591505	38537895	38554462	15691	16843	60	15691
ERR10677848.727141	16038	5	16029	+	OY482666.1	50647002	29433	45480	15687	16077	60	15687
ERR10677848.42208	17508	3	17506	+	OY482665.1	61892324	61860907	61878379	15683	17553	60	15683
ERR10677848.929385	16944	0	16941	-	OY482664.1	65380999	28488	44275	15668	16953	60	15668
ERR10677848.978752	17061	20	17056	-	OY482667.1	38591505	38545354	38562339	15617	17147	60	15617
ERR10677848.416876	17639	7	17639	+	OY482665.1	61892324	61842629	61860048	15570	17726	60	15570
ERR10677848.2148785	17205	2	17076	-	OY482668.1	30660526	12115	29192	15514	17077	60	15514
ERR10677848.1586403	16342	20	16341	+	OY482664.1	65380999	16630	32966	15513	16357	60	15513
ERR10677848.1123389	16555	1	16552	+	OY482667.1	38591505	38558269	38574826	15497	16568	60	15497
ERR10677848.1834421	16062	4	16056	+	OY482664.1	65380999	65352444	65368499	15487	16055	60	15487
ERR10677848.1144870	17027	1	17005	-	OY482667.1	38591505	38565605	38582612	15478	17009	60	15478
ERR10677848.946089	16545	2	16537	-	OY482665.1	61892324	61829385	61845873	15465	16576	60	15465
ERR10677848.1868106	15860	3	15842	-	OY482668.1	30660526	47058	62830	15459	15912	60	15459
ERR10677848.1845534	15743	8	15742	-	OY482665.1	61892324	61871834	61887568	15448	15735	60	15448
ERR10677848.636317	15981	2	15980	-	OY482666.1	50647002	50589006	50604976	15430	16014	60	15430
ERR10677848.1455727	17920	2	17913	-	OY482664.1	65380999	65328041	65345942	15393	17911	60	15393
ERR10677848.176001	18070	8	18063	+	OY482667.1	38591505	4332	22216	15323	18307	60	15323
ERR10677848.388373	16250	9	16249	+	OY482667.1	38591505	30076	46316	15311	16240	60	15311
ERR10677848.475318	15761	4	15758	-	OY482667.1	38591505	38547166	38562915	15287	15772	60	15287
ERR10677848.545242	17208	3	17184	+	OY482667.1	38591505	5982	23071	15272	17435	60	15272
ERR10677848.17667	17284	0	17278	-	OY482664.1	65380999	13741	31043	15265	17311	60	15265
ERR10677848.2276025	15621	5	15617	-	OY482666.1	50647002	50607184	50622785	15264	15630	60	15264
ERR10677848.2219775	20177	5	16494	+	OY482665.1	61892324	61875814	61892322	15263	16530	60	15263
ERR10677848.2025926	15602	5	15599	-	OY482667.1	38591505	38550783	38566425	15251	15658	60	15251
ERR10677848.1731124	15438	3	15438	-	OY482664.1	65380999	18441	33882	15225	15449	60	15225
ERR10677848.1263970	15598	8	15590	-	OY482667.1	38591505	38545419	38560988	15208	15628	60	15208
ERR10677848.244048	15381	2	15372	-	OY482667.1	38591505	16034	31398	15195	15371	60	15195
ERR10677848.2118550	17552	6	17544	+	OY482666.1	50647002	6805	24336	15175	17538	60	15175
ERR10677848.1945465	15471	56	15468	-	OY482664.1	65380999	65339017	65354424	15163	15414	60	15163
ERR10677848.1247559	17829	0	16724	+	OY482664.1	65380999	65363410	65380994	15157	17639	60	15157
ERR10677848.1102455	17179	8	17171	-	OY482668.1	30660526	30626234	30643379	15143	17164	60	15143
ERR10677848.462852	16062	3	16060	-	OY482666.1	50647002	27860	43925	15130	16140	60	15130
ERR10677848.863030	20027	7	20001	-	OY482668.1	30660526	30614222	30634276	15096	20062	60	15096
ERR10677848.784026	15259	6	15257	-	OY482667.1	38591505	13928	29177	15089	15253	60	15089
ERR10677848.541389	16760	3	16757	+	OY482667.1	38591505	27367	44071	15037	16781	60	15037
ERR10677848.1370868	15893	207	15891	+	OY482664.1	65380999	65336154	65351834	15033	15704	60	15033
ERR10677848.965340	15270	5	15268	-	OY482666.1	50647002	50592340	50607594	15014	15276	60	15014
ERR10677848.171756	15625	1	15618	+	OY482664.1	65380999	65358497	65374069	14980	15617	60	14980
ERR10677848.1297865	15712	8	15621	+	OY482666.1	50647002	50608554	50624169	14966	15632	60	14966
ERR10677848.640335	17837	6	17837	-	OY482664.1	65380999	65321417	65339213	14964	17835	60	14964
ERR10677848.533880	19108	2	17893	+	OY482668.1	30660526	30642630	30660524	14964	17903	60	14964
ERR10677848.1618717	15333	7	15329	+	OY482667.1	38591505	16044	31375	14961	15345	60	14961
ERR10677848.299724	15203	2	15198	+	OY482667.1	38591505	38541523	38556720	14954	15199	60	14954
ERR10677848.2254284	15547	1	15544	-	OY482666.1	50647002	31367	46894	14953	15577	60	14953
ERR10677848.1898377	15940	23	15794	-	OY482668.1	30660526	32783	48556	14949	15776	60	14949
ERR10677848.76880	18883	18	18876	+	OY482666.1	50647002	18905	35389	14887	19568	60	14887
ERR10677848.8106	14942	4	14941	+	OY482665.1	61892324	61864660	61879598	14863	14941	60	14863
ERR10677848.1454735	19130	2	19122	+	OY482668.1	30660526	30619273	30638236	14854	19146	60	14854
ERR10677848.2190091	21582	1012	21582	+	OY482665.1	61892324	315	20877	14852	20575	60	14852
ERR10677848.443502	15263	4	15261	+	OY482667.1	38591505	38554680	38569990	14845	15327	60	14845
ERR10677848.1942530	15094	18	15080	-	OY482668.1	30660526	48758	63773	14842	15123	60	14842
ERR10677848.218864	16241	5	16241	-	OY482664.1	65380999	65352600	65369013	14797	16684	60	14797
ERR10677848.1515987	18011	2478	18005	+	OY482664.1	65380999	65355886	65371438	14789	15570	60	14789
ERR10677848.1282850	16095	5	16088	-	OY482664.1	65380999	20396	35345	14773	16107	60	14773
ERR10677848.936400	14838	6	14831	+	OY482666.1	50647002	29242	44068	14771	14827	60	14771
ERR10677848.957290	16586	7	16579	+	OY482668.1	30660526	31508	47722	14734	16671	60	14734
ERR10677848.799641	15089	9	15083	-	OY482664.1	65380999	65338482	65353526	14728	15079	60	14728
ERR10677848.844706	16079	8	16076	+	OY482664.1	65380999	65349941	65366162	14725	16499	60	14725
ERR10677848.212621	14982	0	14982	-	OY482666.1	50647002	39026	54010	14723	14992	60	14723
ERR10677848.2249775	14918	0	14913	+	OY482666.1	50647002	50604598	50619512	14705	14916	60	14705
ERR10677848.1637608	14735	2	14735	-	OY482664.1	65380999	30698	45431	14683	14733	60	14683
ERR10677848.650997	14909	9	14905	-	OY482665.1	61892324	61842798	61857698	14652	14901	60	14652
ERR10677848.1830230	15615	9	15611	+	OY482665.1	61892324	61874292	61889790	14648	15609	60	14648
ERR10677848.2221266	18081	7	18078	-	OY482666.1	50647002	16269	32027	14643	18758	60	14643
ERR10677848.89571	14706	1	14705	-	OY482665.1	61892324	61868755	61883463	14637	14708	60	14637
ERR10677848.801565	14968	8	14967	-	OY482665.1	61892324	49652	64612	14629	14961	60	14629
ERR10677848.208204	15257	9	15255	-	OY482667.1	38591505	11114	26300	14622	15256	60	14622
ERR10677848.1838854	15526	7	15448	-	OY482665.1	61892324	28092	43534	14613	15445	60	14613
ERR10677848.866601	22366	2150	22305	-	OY482666.1	50647002	1924	22530	14592	20992	60	14592
ERR10677848.171260	19769	34	19768	+	OY482665.1	61892324	11878	31589	14564	19778	60	14564
ERR10677848.1149253	14844	6	14838	+	OY482666.1	50647002	25272	40077	14540	14861	60	14540
ERR10677848.902176	14834	8	14831	+	OY482666.1	50647002	50605770	50620607	14520	14840	60	14520
ERR10677848.1215831	14593	7	14587	+	OY482666.1	50647002	28189	42770	14516	14583	60	14516
ERR10677848.403771	17843	11	17841	-	OY482667.1	38591505	49308	65833	14511	18035	60	14511
ERR10677848.1043797	15858	2	15851	+	OY482667.1	38591505	22645	38512	14506	15910	60	14506
ERR10677848.921466	15396	0	15392	-	OY482668.1	30660526	41916	57298	14506	15514	60	14506
ERR10677848.1477784	16547	108	16540	+	OY482665.1	61892324	61859307	61875741	14500	16509	60	14500
ERR10677848.380207	15053	5	15048	+	OY482666.1	50647002	50606418	50621466	14494	15072	60	14494
ERR10677848.1014851	17418	7	17404	+	OY482668.1	30660526	30634457	30651760	14491	17406	60	14491
ERR10677848.1202612	15623	22	15617	-	OY482664.1	65380999	65362551	65378711	14479	16188	60	14479
ERR10677848.368517	15780	5	15772	-	OY482664.1	65380999	65359086	65374884	14468	15830	60	14468
ERR10677848.914849	17879	1	14727	+	OY482665.1	61892324	61877595	61892322	14454	14728	60	14454
ERR10677848.907476	14495	2	14493	-	OY482666.1	50647002	25686	40175	14440	14492	60	14440
ERR10677848.42925	16199	9	16191	-	OY482667.1	38591505	6934	23047	14396	16427	60	14396
ERR10677848.239179	14668	1	14659	-	OY482665.1	61892324	61838028	61852685	14395	14659	60	14395
ERR10677848.1564003	20377	5656	20377	-	OY482665.1	61892324	61877607	61892322	14387	14726	60	14387
ERR10677848.356801	15293	3	15287	+	OY482666.1	50647002	31493	46774	14358	15339	60	14358
ERR10677848.1794382	16055	3	16047	+	OY482668.1	30660526	17375	33414	14342	16044	60	14342
ERR10677848.889891	17653	3	16672	+	OY482666.1	50647002	5413	22530	14330	17356	60	14330
ERR10677848.1919046	16454	8	16451	-	OY482664.1	65380999	33746	48294	14319	16501	60	14319
ERR10677848.1232316	14526	9	14525	-	OY482668.1	30660526	49056	63532	14313	14579	60	14313
ERR10677848.622708	14850	6	14846	-	OY482665.1	61892324	61873084	61887880	14282	14843	60	14282
ERR10677848.420429	15556	8	15552	+	OY482667.1	38591505	38560258	38575803	14277	15546	60	14277
ERR10677848.1074539	15800	9	15792	-	OY482665.1	61892324	61859161	61874711	14244	15817	60	14244
ERR10677848.280281	16858	8	16840	-	OY482668.1	30660526	30623225	30640010	14225	16925	60	14225
ERR10677848.237664	14625	5	14620	+	OY482664.1	65380999	65360782	65375399	14216	14617	60	14216
ERR10677848.415672	14272	5	14272	-	OY482665.1	61892324	61871731	61886000	14215	14270	60	14215
ERR10677848.1475628	14377	1	14372	+	OY482667.1	38591505	15207	29581	14215	14374	60	14215
ERR10677848.906277	14741	8	14740	+	OY482667.1	38591505	8199	22952	14198	14762	60	14198
ERR10677848.1402281	14377	3	14376	+	OY482666.1	50647002	20759	35131	14189	14374	60	14189
ERR10677848.580518	14458	4	14453	+	OY482666.1	50647002	50605239	50619676	14189	14452	60	14189
ERR10677848.1251262	14641	9	14639	+	OY482667.1	38591505	38554981	38569663	14184	14703	60	14184
ERR10677848.461272	18042	18	15364	+	OY482664.1	65380999	65364783	65380994	14181	16242	60	14181
ERR10677848.612230	16569	2	16561	+	OY482668.1	30660526	30637280	30653840	14153	16562	60	14153
ERR10677848.2001645	15421	9	15420	-	OY482664.1	65380999	44872	59550	14139	15514	60	14139
ERR10677848.488408	15035	0	15030	+	OY482666.1	50647002	50626346	50641364	14138	15046	60	14138
ERR10677848.1553138	14242	6	14233	+	OY482664.1	65380999	27430	41655	14134	14233	60	14134
ERR10677848.983144	14556	5	14555	-	OY482665.1	61892324	61846799	61861339	14130	14561	60	14130
ERR10677848.614207	14543	0	14540	-	OY482667.1	38591505	38546509	38561057	14098	14564	60	14098
ERR10677848.65407	16221	21	16216	-	OY482667.1	38591505	38545217	38561142	14096	16196	60	14096
ERR10677848.1452240	17048	5	17042	-	OY482667.1	38591505	47304	62749	14085	17078	60	14085
ERR10677848.126696	15424	7	15417	-	OY482668.1	30660526	34797	49828	14082	15496	60	14082
ERR10677848.1943032	14407	2	14405	-	OY482665.1	61892324	32225	46637	14079	14424	60	14079
ERR10677848.2220110	17134	7	17129	+	OY482668.1	30660526	30618877	30636060	14064	17184	60	14064
ERR10677848.831515	15673	1	15671	+	OY482668.1	30660526	30198	45487	14063	15746	60	14063
ERR10677848.1001978	16484	7	16475	-	OY482668.1	30660526	30626914	30643415	14063	16580	60	14063
ERR10677848.72124	14603	9	14600	-	OY482667.1	38591505	38538427	38553014	14055	14592	60	14055
ERR10677848.1875546	17049	8	15034	-	OY482664.1	65380999	65336438	65351777	14025	15386	60	14025
ERR10677848.2082840	15099	8	15095	-	OY482665.1	61892324	61863651	61878741	14017	15115	60	14017
ERR10677848.197835	14291	0	14285	+	OY482666.1	50647002	50605609	50619891	14006	14291	60	14006
ERR10677848.2279677	14702	13	14697	-	OY482668.1	30660526	21166	35850	13976	14684	60	13976
ERR10677848.683516	15091	4	15086	-	OY482667.1	38591505	38537703	38552548	13967	15118	60	13967
ERR10677848.850612	15257	5	15251	+	OY482667.1	38591505	38561860	38577103	13967	15247	60	13967
ERR10677848.1935776	17218	405	17212	-	OY482668.1	30660526	30643714	30660524	13960	16814	60	13960
ERR10677848.2138385	14718	0	14710	+	OY482667.1	38591505	38559704	38574413	13943	14711	60	13943
ERR10677848.1776601	15582	2	15567	-	OY482667.1	38591505	14908	30178	13914	15604	60	13914
ERR10677848.258353	23127	2	18111	-	OY482664.1	65380999	4266	22388	13912	18132	60	13912
ERR10677848.1776363	14147	6	14139	+	OY482667.1	38591505	24618	38751	13905	14133	60	13905
ERR10677848.399072	14841	1	14836	+	OY482667.1	38591505	32968	47803	13901	14836	60	13901
ERR10677848.1056516	15194	1	15188	-	OY482664.1	65380999	65348367	65363721	13897	15626	60	13897
ERR10677848.183940	14183	4	14162	-	OY482666.1	50647002	22036	36197	13895	14170	60	13895
ERR10677848.1213488	13999	6	13997	-	OY482666.1	50647002	25382	39360	13868	13997	60	13868
ERR10677848.186177	15257	4	15248	+	OY482667.1	38591505	24808	40592	13859	15803	60	13859
ERR10677848.1747215	14060	6	14054	-	OY482666.1	50647002	41668	55721	13852	14053	60	13852
ERR10677848.2057016	14859	7	14851	+	OY482667.1	38591505	9	15064	13825	15069	60	13825
ERR10677848.1593842	14205	4	14205	+	OY482666.1	50647002	32880	47101	13820	14238	60	13820
ERR10677848.95538	14325	6	14321	-	OY482666.1	50647002	40906	55238	13807	14359	60	13807
ERR10677848.1858094	18977	474	18955	-	OY482667.1	38591505	38568751	38587125	13805	19403	60	13805
ERR10677848.1123943	14436	3	14419	-	OY482664.1	65380999	46800	61156	13800	14420	60	13800
ERR10677848.1593779	15981	4	15981	-	OY482668.1	30660526	30627914	30643812	13795	15982	60	13795
