query_name	query_length	query_start	query_end	relative_strand	target_name	target_length	target_start	target_end	num_residue_matches	alignment_block_len	mapping_quality	match
ERR9630942.1402502	15383	2	15334	-	OX122892.1	44405252	2025	17334	10311	15337	60	10311
ERR9630942.1155195	15119	33	15119	+	OX122890.1	82471506	2151	17273	10218	15187	60	10218
ERR9630942.1305011	15783	438	15779	+	OX122890.1	82471506	2151	17538	10200	15416	60	10200
ERR9630942.1131676	17298	5	17296	-	OX122893.2	44096799	44079524	44096794	10180	17294	60	10180
ERR9630942.1329170	13405	959	13391	+	OX122894.2	43511200	3710	16067	10107	12434	60	10107
ERR9630942.535282	17987	1705	17983	-	OX122891.2	79350654	79332544	79348815	10096	16279	60	10096
ERR9630942.819586	14952	2	13191	-	OX122889.2	91187844	397	13582	10070	13200	60	10070
ERR9630942.1307224	12582	9	12534	-	OX122893.2	44096799	3648	16130	10067	12526	60	10067
ERR9630942.791580	22608	12141	22605	-	OX122895.1	36459576	36449123	36459572	10020	10472	60	10020
ERR9630942.523379	11580	6	11529	-	OX122894.2	43511200	4414	15935	9933	11523	60	9933
ERR9630942.1278871	13444	8	13419	-	OX122890.1	82471506	3292	16692	9915	13412	60	9915
ERR9630942.430653	10826	0	10710	+	OX122894.2	43511200	43496711	43507422	9906	10711	60	9906
ERR9630942.1183404	12566	3	12529	-	OX122893.2	44096799	3648	16122	9900	12529	60	9900
ERR9630942.656808	13754	1749	13750	+	OX122893.2	44096799	3648	15649	9874	12001	60	9874
ERR9630942.1094173	16452	1680	16448	+	OX122892.1	44405252	2025	16784	9848	14773	60	9848
ERR9630942.1590928	13837	2	12742	+	OX122894.2	43511200	43496954	43509701	9817	12752	60	9817
ERR9630942.456056	14997	2517	14990	+	OX122889.2	91187844	665	13132	9780	12474	60	9780
ERR9630942.1124606	16190	749	16188	+	OX122892.1	44405252	1267	16688	9764	15441	60	9764
ERR9630942.643967	12826	8	12761	-	OX122890.1	82471506	3292	16036	9763	12753	60	9763
ERR9630942.346294	12083	69	12082	-	OX122894.2	43511200	43497095	43509107	9662	12013	60	9662
ERR9630942.1160744	21168	1744	14323	+	OX122890.1	82471506	2605	15169	9636	12631	60	9636
ERR9630942.1167915	14122	1571	14113	+	OX122890.1	82471506	2605	15122	9631	12587	60	9631
ERR9630942.680302	13250	7	13188	+	OX122893.2	44096799	44079736	44092847	9608	13187	60	9608
ERR9630942.1010099	14320	1523	14312	+	OX122890.1	82471506	2120	14978	9562	12921	60	9562
ERR9630942.1297867	18769	23	18735	+	OX122891.2	79350654	4	18651	9464	18718	60	9464
ERR9630942.1275239	11086	2	11036	-	OX122894.2	43511200	4414	15439	9428	11035	60	9428
ERR9630942.688246	14413	9	12349	-	OX122889.2	91187844	397	12721	9378	12345	60	9378
ERR9630942.1408852	14642	2718	14639	+	OX122893.2	44096799	3171	15088	9346	11921	60	9346
ERR9630942.969954	10977	3	10929	-	OX122894.2	43511200	4414	15339	9330	10929	60	9330
ERR9630942.144673	11580	2	11045	+	OX122892.1	44405252	44386868	44398366	9298	11511	60	9298
ERR9630942.1027057	12965	2280	12960	+	OX122891.2	79350654	13061	23729	9297	10680	60	9297
ERR9630942.1117780	12438	7	12390	+	OX122893.2	44096799	44080465	44092847	9269	12383	60	9269
ERR9630942.255984	19140	4	9396	+	OX122895.1	36459576	36450178	36459572	9118	9396	60	9118
ERR9630942.1103593	10688	5	10663	-	OX122894.2	43511200	4414	15072	9097	10658	60	9097
ERR9630942.1159928	11587	0	11057	+	OX122892.1	44405252	44386868	44398366	9057	11536	60	9057
ERR9630942.523945	15825	6	11774	-	OX122894.2	43511200	3638	15298	9049	11773	60	9049
ERR9630942.739455	16202	5111	16198	+	OX122894.2	43511200	3972	15055	9031	11093	60	9031
ERR9630942.1605929	13448	4	11952	+	OX122894.2	43511200	43497753	43509701	9018	11953	60	9018
ERR9630942.740400	10829	1	10780	-	OX122894.2	43511200	4414	15169	9014	10784	60	9014
ERR9630942.396427	13493	2498	13490	+	OX122894.2	43511200	4303	15249	8994	10997	60	8994
ERR9630942.226437	14091	10	11579	-	OX122889.2	91187844	665	12234	8956	11576	60	8956
ERR9630942.1463654	19384	0	9627	+	OX122895.1	36459576	36449990	36459572	8950	9637	60	8950
ERR9630942.1526885	10831	132	10269	+	OX122892.1	44405252	44387775	44398366	8902	10596	60	8902
ERR9630942.48246	13734	4	11565	-	OX122894.2	43511200	3638	15128	8894	11569	60	8894
ERR9630942.995595	14588	2914	14584	+	OX122889.2	91187844	665	12322	8879	11682	60	8879
ERR9630942.344693	13718	1639	13712	-	OX122894.2	43511200	43497586	43509608	8845	12077	60	8845
ERR9630942.196800	21715	253	21715	+	OX122895.1	36459576	253	21668	8766	21465	60	8766
ERR9630942.1555905	10943	8	10909	-	OX122893.2	44096799	3648	14541	8759	10901	56	8759
ERR9630942.1524315	10930	6	10894	-	OX122893.2	44096799	3648	14541	8714	10901	57	8714
ERR9630942.1141738	14049	4023	13905	-	OX122892.1	44405252	44388046	44398366	8676	10352	60	8676
ERR9630942.1324832	12916	9	11398	-	OX122889.2	91187844	394	11783	8638	11390	60	8638
ERR9630942.904529	12709	1187	12705	-	OX122894.2	43511200	43498190	43509701	8621	11518	60	8621
ERR9630942.459180	13726	4	13679	-	OX122891.2	79350654	3887	17557	8563	13678	60	8563
ERR9630942.466244	16683	2621	16679	+	OX122892.1	44405252	1627	15632	8485	14061	60	8485
ERR9630942.43694	18187	6	18003	-	OX122895.1	36459576	3901	21839	8463	18003	60	8463
ERR9630942.1331358	21700	8235	19464	-	OX122889.2	91187844	665	11856	8442	11235	60	8442
ERR9630942.328346	12331	2887	12330	-	OX122892.1	44405252	44388477	44398366	8412	9906	60	8412
ERR9630942.165704	14485	3858	14459	+	OX122894.2	43511200	4124	14670	8400	10601	60	8400
ERR9630942.1108309	11008	716	11008	+	OX122894.2	43511200	3972	14264	8360	10292	60	8360
ERR9630942.1197851	18428	4	8697	+	OX122895.1	36459576	36450884	36459572	8326	8700	60	8326
ERR9630942.1078890	14632	1308	14631	-	OX122893.2	44096799	44081288	44094611	8306	13352	60	8306
ERR9630942.397167	10427	4	10410	-	OX122893.2	44096799	3648	14057	8259	10415	55	8259
ERR9630942.1323675	11783	646	11783	-	OX122894.2	43511200	43498568	43509701	8243	11138	60	8243
ERR9630942.914617	9813	9	9768	-	OX122894.2	43511200	4414	14169	8204	9759	60	8204
ERR9630942.533754	15168	1663	15161	+	OX122892.1	44405252	1627	15052	8171	13498	60	8171
ERR9630942.508492	9726	6	9689	-	OX122894.2	43511200	4414	14096	8142	9684	60	8142
ERR9630942.1309193	11891	4	11015	+	OX122894.2	43511200	43498687	43509696	8126	11011	60	8126
ERR9630942.951490	12454	1334	12452	+	OX122890.1	82471506	2151	13315	8085	11220	60	8085
ERR9630942.125976	10206	3	10138	-	OX122893.2	44096799	3648	13782	8054	10135	55	8054
ERR9630942.551871	14208	6	10534	-	OX122894.2	43511200	3710	14203	8032	10534	60	8032
ERR9630942.1277677	11883	4	10873	+	OX122894.2	43511200	43498834	43509701	7985	10869	60	7985
ERR9630942.241547	11416	1236	11409	+	OX122894.2	43511200	3710	13803	7902	10173	60	7902
ERR9630942.659781	21443	12838	21434	-	OX122895.1	36459576	36451033	36459572	7874	8604	60	7874
ERR9630942.936105	13260	2846	13253	+	OX122889.2	91187844	665	11068	7853	10414	60	7853
ERR9630942.485931	10031	2	10008	-	OX122893.2	44096799	3648	13654	7812	10014	54	7812
ERR9630942.796029	12741	4	10418	-	OX122889.2	91187844	397	10807	7747	10414	60	7747
ERR9630942.636200	9246	0	9216	-	OX122894.2	43511200	4414	13631	7692	9217	60	7692
ERR9630942.218614	8613	2	8586	+	OX122894.2	43511200	43498978	43507562	7665	8584	60	7665
ERR9630942.470484	16403	2	16207	-	OX122895.1	36459576	4453	20653	7550	16208	60	7550
ERR9630942.783900	11167	737	11165	+	OX122890.1	82471506	2120	12623	7516	10516	60	7516
ERR9630942.522268	11496	1074	11490	-	OX122894.2	43511200	43499292	43509701	7479	10418	60	7479
ERR9630942.1410453	13187	2942	13179	-	OX122894.2	43511200	43499292	43509587	7460	10300	60	7460
ERR9630942.399964	8498	6	8381	+	OX122894.2	43511200	43499060	43507422	7416	8378	60	7416
ERR9630942.1123245	13973	4530	13970	+	OX122893.2	44096799	3648	13088	7353	9441	56	7353
ERR9630942.161085	11184	4	9981	-	OX122889.2	91187844	397	10367	7350	9979	60	7350
ERR9630942.236477	12974	3695	12966	-	OX122894.2	43511200	43498916	43508130	7346	9277	60	7346
ERR9630942.139543	14232	2152	14201	+	OX122892.1	44405252	2025	14074	7339	12051	60	7339
ERR9630942.760288	10535	903	10535	+	OX122894.2	43511200	3710	13267	7323	9634	60	7323
ERR9630942.1311284	14516	3	12154	-	OX122892.1	44405252	2025	14135	7270	12152	60	7270
ERR9630942.1290026	14468	65	11533	+	OX122891.2	79350654	79335878	79347331	7182	11475	60	7182
ERR9630942.635353	8807	7	8792	-	OX122894.2	43511200	4414	13191	7158	8788	60	7158
ERR9630942.1311372	10360	2165	10360	+	OX122891.2	79350654	13061	21261	7141	8201	60	7141
ERR9630942.1103426	13441	107	11474	+	OX122891.2	79350654	79337579	79349033	6906	11460	60	6906
ERR9630942.385423	17157	4	7396	+	OX122895.1	36459576	36452213	36459572	6897	7398	60	6897
ERR9630942.786535	9383	71	9308	+	OX122891.2	79350654	79338094	79347331	6847	9237	60	6847
ERR9630942.376691	9316	37	9279	+	OX122891.2	79350654	79338094	79347331	6830	9242	60	6830
ERR9630942.155408	11374	965	11325	-	OX122891.2	79350654	79338872	79349229	6727	10361	60	6727
ERR9630942.56641	13109	1599	13097	+	OX122892.1	44405252	2025	13506	6720	11501	60	6720
ERR9630942.1279222	8253	9	8222	-	OX122894.2	43511200	4414	12627	6688	8213	60	6688
ERR9630942.337190	9856	54	9855	+	OX122893.2	44096799	2580	12373	6674	9805	48	6674
ERR9630942.1476335	12378	145	10908	+	OX122891.2	79350654	79338327	79349069	6673	10768	60	6673
ERR9630942.103249	11614	40	10205	+	OX122891.2	79350654	79339047	79349197	6668	10165	60	6668
ERR9630942.1545473	11616	7	10240	+	OX122891.2	79350654	79338986	79349229	6662	10253	60	6662
ERR9630942.346938	11548	901	11369	-	OX122891.2	79350654	79338872	79349229	6657	10485	60	6657
ERR9630942.1454012	12232	1861	12163	-	OX122891.2	79350654	79338537	79348815	6652	10304	60	6652
ERR9630942.1461168	10358	771	10355	+	OX122890.1	82471506	2067	11673	6635	9610	60	6635
ERR9630942.1561514	9693	4	7669	-	OX122891.2	79350654	13061	20724	6631	7668	60	6631
ERR9630942.210825	8505	2	8464	+	OX122891.2	79350654	79338872	79347331	6617	8462	60	6617
ERR9630942.992373	12091	2969	12087	+	OX122893.2	44096799	3171	12287	6572	9121	50	6572
ERR9630942.538443	17553	10710	17544	-	OX122895.1	36459576	36452741	36459572	6558	6835	60	6558
ERR9630942.590826	13007	14	11695	+	OX122891.2	79350654	79337368	79349033	6551	11708	60	6551
ERR9630942.528551	9741	2	7983	-	OX122891.2	79350654	13061	20984	6542	7988	60	6542
ERR9630942.466939	12014	2735	11984	+	OX122889.2	91187844	394	9629	6516	9256	60	6516
ERR9630942.516975	11685	3	11684	-	OX122891.2	79350654	3887	15555	6480	11687	60	6480
ERR9630942.631110	10654	2039	10646	+	OX122893.2	44096799	3467	12073	6422	8607	46	6422
ERR9630942.359806	12124	2459	12119	-	OX122891.2	79350654	79339243	79348900	6404	9662	60	6404
ERR9630942.502988	12257	2556	12186	-	OX122891.2	79350654	79339382	79349016	6391	9635	60	6391
ERR9630942.813674	7878	38	7851	+	OX122891.2	79350654	79339518	79347331	6357	7813	60	6357
ERR9630942.691405	10254	9	8793	-	OX122890.1	82471506	2511	11283	6335	8828	60	6335
ERR9630942.1047877	7497	5	7477	+	OX122894.2	43511200	43500116	43507562	6281	7478	60	6281
ERR9630942.871351	10856	192	7599	+	OX122891.2	79350654	79339926	79347331	6278	7407	60	6278
ERR9630942.1447256	9296	347	9285	+	OX122893.2	44096799	2734	11672	6118	8939	35	6118
ERR9630942.1473699	10580	2255	10572	+	OX122889.2	91187844	665	8980	6050	8317	60	6050
ERR9630942.390584	12052	3598	12043	+	OX122893.2	44096799	3648	12073	5933	8464	44	5933
ERR9630942.1426004	11418	3769	11118	-	OX122891.2	79350654	79340039	79347331	5913	7349	60	5913
ERR9630942.201752	7726	19	7706	-	OX122890.1	82471506	3292	10942	5733	7687	60	5733
ERR9630942.1593733	14961	5	14768	-	OX122895.1	36459576	3901	18600	5656	14764	60	5656
ERR9630942.148086	7191	9	7160	-	OX122894.2	43511200	4414	11565	5586	7155	60	5586
ERR9630942.1019836	7425	0	7385	-	OX122894.2	43511200	4414	11787	5581	7395	60	5581
ERR9630942.42329	15535	3	5797	+	OX122895.1	36459576	36453791	36459572	5513	5795	60	5513
ERR9630942.1213092	13204	657	13197	+	OX122891.2	79350654	1799	14345	5476	12547	60	5476
ERR9630942.97434	8955	802	8942	+	OX122890.1	82471506	2151	10335	5465	8243	60	5465
ERR9630942.852527	9251	5	8297	-	OX122890.1	82471506	2151	10493	5430	8385	60	5430
ERR9630942.61088	10539	4	10537	-	OX122891.2	79350654	3887	14412	5422	10535	60	5422
ERR9630942.967738	9773	2246	9764	+	OX122894.2	43511200	3630	11217	5344	7588	60	5344
ERR9630942.172993	9504	1321	9491	-	OX122894.2	43511200	43501531	43509701	5316	8180	60	5316
ERR9630942.449097	12000	1968	11992	+	OX122895.1	36459576	9430	19451	5261	10039	60	5261
ERR9630942.1587207	9080	1233	9071	+	OX122890.1	82471506	2308	9995	5215	7894	60	5215
ERR9630942.687575	9101	2	7693	-	OX122890.1	82471506	2144	9835	5117	7691	60	5117
ERR9630942.931973	8884	1352	8884	-	OX122891.2	79350654	79341700	79349229	4948	7532	60	4948
ERR9630942.922894	12463	5246	12454	-	OX122894.2	43511200	43501869	43509107	4884	7259	60	4884
ERR9630942.1008302	9398	2240	9396	-	OX122891.2	79350654	79341917	79349069	4742	7157	60	4742
ERR9630942.72567	9492	4303	9483	-	OX122892.1	44405252	44392727	44398366	4712	5639	60	4712
ERR9630942.788856	17528	4053	13531	-	OX122892.1	44405252	44398234	44405234	4640	9485	19	4640
ERR9630942.1383471	8485	2908	8452	+	OX122891.2	79350654	13061	18582	4621	5550	60	4621
ERR9630942.1205303	9101	2080	9098	-	OX122891.2	79350654	79341994	79349016	4614	7025	60	4614
ERR9630942.422315	14582	4	4855	+	OX122895.1	36459576	36454724	36459572	4588	4851	60	4588
ERR9630942.683447	9867	12	6344	-	OX122893.2	44096799	3488	9820	4548	6332	47	4548
ERR9630942.1357346	7942	1586	7940	+	OX122894.2	43511200	3630	9982	4353	6354	60	4353
ERR9630942.1070513	9469	1	6497	-	OX122889.2	91187844	397	6890	4181	6496	60	4181
ERR9630942.932052	14286	8	4506	+	OX122895.1	36459576	36455085	36459572	4167	4500	60	4167
ERR9630942.1043142	9630	1	6476	-	OX122893.2	44096799	3168	9575	4086	6475	48	4086
ERR9630942.976108	9693	3786	9688	+	OX122894.2	43511200	3710	9608	4074	5902	60	4074
ERR9630942.1254810	7469	16	5678	-	OX122893.2	44096799	3467	9128	3997	5662	50	3997
ERR9630942.419612	9937	4164	9926	+	OX122894.2	43511200	3710	9462	3902	5767	60	3902
ERR9630942.33191	9557	3606	9550	+	OX122889.2	91187844	665	6609	3856	5948	60	3856
ERR9630942.170138	9885	3510	9876	+	OX122889.2	91187844	397	6669	3846	6366	60	3846
ERR9630942.363507	7937	2062	7932	+	OX122889.2	91187844	665	6536	3841	5871	60	3841
ERR9630942.1568640	7640	2282	7635	+	OX122894.2	43511200	4303	9599	3820	5353	60	3820
ERR9630942.622074	8940	3116	8924	+	OX122889.2	91187844	665	6470	3784	5808	60	3784
ERR9630942.610291	7244	8	5613	+	OX122891.2	79350654	79342974	79348879	3774	5907	60	3774
ERR9630942.552703	9390	3875	9382	+	OX122894.2	43511200	3638	9216	3771	5579	60	3771
ERR9630942.236346	9209	3498	9208	+	OX122893.2	44096799	3171	8881	3765	5710	52	3765
ERR9630942.1430677	10577	3751	10574	-	OX122894.2	43511200	43503114	43509701	3755	6828	60	3755
ERR9630942.1493475	8222	3908	8198	-	OX122891.2	79350654	79343042	79347331	3641	4290	60	3641
ERR9630942.409058	13294	2473	13143	+	OX122893.2	44096799	5068	14734	3560	11761	20	3560
